MA_DONG_XE,MA_LOAIXE,BIEN_SO_XE,MA_HD
DUCMONS17,XCG2B.2,68-Y117101,XCG_D0064474
DUCMONS17,XCG2B.2,11-X935492,XCG_D0061930
DUCMONS17,XCG2B.2,77-D153476,XCG_D0063330
DUCMONS17,XCG2B.2,39-L809830,XCG_D0062173
DUCMONS17,XCG2B.2,80-V955981,XCG_D0062196
DUCMONS17,XCG2B.2,11-A333840,XCG_D0062303
DUCMONS17,XCG2B.2,92-K540257,XCG_D0063890
DUCMONS17,XCG2B.2,80-N998255,XCG_D0062630
DUCMONS17,XCG2B.2,66-H897438,XCG_D0062649
DUCMONS17,XCG2B.2,22-K384166,XCG_D0062671
SUZADDR05,XCG2B.2,52-Z718860,XCG_D0049388
SUZADDR05,XCG2B.2,90-A409688,XCG_D0049490
SUZADDR05,XCG2B.2,60-X119275,XCG_D0050818
SUZADDR05,XCG2B.2,64-Z925481,XCG_D0049625
SUZADDR05,XCG2B.2,82-G620498,XCG_D0050897
SUZADDR05,XCG2B.2,29-E736802,XCG_D0047178
SUZADDR05,XCG2B.2,74-U125168,XCG_D0048415
SUZADDR05,XCG2B.2,85-P924040,XCG_D0048454
SUZADDR05,XCG2B.2,55-E554626,XCG_D0049761
SUZADDR05,XCG2B.2,92-H273431,XCG_D0047230
SUZADDR05,XCG2B.2,59-U668106,XCG_D0048482
SUZADDR05,XCG2B.2,53-G417887,XCG_D0048514
SUZADDR05,XCG2B.2,51-U178538,XCG_D0048526
SUZADDR05,XCG2B.2,94-C850838,XCG_D0047321
SUZADDR05,XCG2B.2,63-S968059,XCG_D0046114
SUZADDR05,XCG2B.2,51-K186444,XCG_D0048632
SUZADDR05,XCG2B.2,56-A946134,XCG_D0047535
SUZADDR05,XCG2B.2,35-G341395,XCG_D0048712
SUZADDR05,XCG2B.2,55-T338956,XCG_D0048724
SUZADDR05,XCG2B.2,79-D860249,XCG_D0050112
SUZADDR05,XCG2B.2,62-X130659,XCG_D0050119
SUZADDR05,XCG2B.2,52-H868692,XCG_D0046236
SUZADDR05,XCG2B.2,72-D435346,XCG_D0047560
SUZADDR05,XCG2B.2,79-N214324,XCG_D0050139
SUZADDR05,XCG2B.2,97-Z798858,XCG_D0050224
SUZADDR05,XCG2B.2,12-Y154696,XCG_D0047821
SUZADDR05,XCG2B.2,36-D109125,XCG_D0047839
SUZADDR05,XCG2B.2,54-P383863,XCG_D0049099
SUZADDR05,XCG2B.2,83-D901748,XCG_D0049103
SUZADDR05,XCG2B.2,73-X761132,XCG_D0047953
SUZADDR05,XCG2B.2,74-F711013,XCG_D0049164
SUZADDR05,XCG2B.2,52-K978583,XCG_D0049176
SUZADDR05,XCG2B.2,86-S775169,XCG_D0049182
SUZADDR05,XCG2B.2,80-T659415,XCG_D0050482
SUZADDR05,XCG2B.2,35-K766452,XCG_D0047993
SUZADDR05,XCG2B.2,65-Y623579,XCG_D0046732
SUZADDR05,XCG2B.2,54-H604645,XCG_D0050676
SUZADDR05,XCG2B.2,57-L463841,XCG_D0050702
SUZADDR05,XCG2B.2,53-C308464,XCG_D0050703
SUZADDR05,XCG2B.2,86-E717849,XCG_D0050704
SUZADDR05,XCG2B.2,80-T247859,XCG_D0046808
SUZADDR05,XCG2B.2,49-S267602,XCG_D0046871
SUZADDR05,XCG2B.2,99-X700102,XCG_D0045164
SUZADDR05,XCG2B.2,72-L248967,XCG_D0045294
SUZADDR05,XCG2B.2,85-Z516833,XCG_D0045405
SUZADDR05,XCG2B.2,11-T755012,XCG_D0045680
SUZADDR05,XCG2B.2,53-A334604,XCG_D0045682
SUZADDR05,XCG2B.2,75-P714310,XCG_D0045692
SUZADDR05,XCG2B.2,99-X700102,XCG_D0060164
SUZADDR05,XCG2B.2,17-C742084,XCG_D0058888
SUZADDR05,XCG2B.2,70-K903505,XCG_D0058985
SUZADDR05,XCG2B.2,72-L248967,XCG_D0060294
SUZADDR05,XCG2B.2,85-U714753,XCG_D0057772
SUZADDR05,XCG2B.2,85-Z516833,XCG_D0060405
SUZADDR05,XCG2B.2,19-Y770939,XCG_D0057926
SUZADDR05,XCG2B.2,49-L204961,XCG_D0057940
SUZADDR05,XCG2B.2,83-G897336,XCG_D0059252
SUZADDR05,XCG2B.2,63-B497035,XCG_D0056709
SUZADDR05,XCG2B.2,90-S556802,XCG_D0059283
SUZADDR05,XCG2B.2,11-T755012,XCG_D0060680
SUZADDR05,XCG2B.2,86-C727267,XCG_D0056835
SUZADDR05,XCG2B.2,53-A334604,XCG_D0060682
SUZADDR05,XCG2B.2,75-P714310,XCG_D0060692
SUZADDR05,XCG2B.2,97-A945302,XCG_D0056988
SUZADDR05,XCG2B.2,48-A586668,XCG_D0058436
SUZADDR05,XCG2B.2,48-B621626,XCG_D0059760
SUZADDR05,XCG2B.2,63-S968059,XCG_D0061114
SUZADDR05,XCG2B.2,52-H868692,XCG_D0061236
SUZADDR05,XCG2B.2,92-Z555417,XCG_D0053576
SUZADDR05,XCG2B.2,43-B120319,XCG_D0054993
SUZADDR05,XCG2B.2,90-U579675,XCG_D0054998
SUZADDR05,XCG2B.2,79-E340366,XCG_D0056348
SUZADDR05,XCG2B.2,19-N327008,XCG_D0052392
SUZADDR05,XCG2B.2,34-Z674153,XCG_D0053670
SUZADDR05,XCG2B.2,66-K119507,XCG_D0053695
SUZADDR05,XCG2B.2,67-A177269,XCG_D0055140
SUZADDR05,XCG2B.2,60-F462107,XCG_D0056437
SUZADDR05,XCG2B.2,94-H242407,XCG_D0052434
SUZADDR05,XCG2B.2,53-B551125,XCG_D0053743
SUZADDR05,XCG2B.2,99-Y987241,XCG_D0055177
SUZADDR05,XCG2B.2,29-D386935,XCG_D0055215
SUZADDR05,XCG2B.2,74-F286828,XCG_D0051243
SUZADDR05,XCG2B.2,32-U987120,XCG_D0053977
SUZADDR05,XCG2B.2,88-F393833,XCG_D0054016
SUZADDR05,XCG2B.2,15-Y832033,XCG_D0052744
SUZADDR05,XCG2B.2,90-B623357,XCG_D0054085
SUZADDR05,XCG2B.2,90-A653647,XCG_D0054188
SUZADDR05,XCG2B.2,29-F853482,XCG_D0051642
SUZADDR05,XCG2B.2,82-F547078,XCG_D0051648
SUZADDR05,XCG2B.2,12-Y996037,XCG_D0054381
SUZADDR05,XCG2B.2,97-Z682148,XCG_D0055783
SUZADDR05,XCG2B.2,86-H385510,XCG_D0054453
SUZADDR05,XCG2B.2,73-C715041,XCG_D0053160
SUZADDR05,XCG2B.2,30-D520177,XCG_D0054524
SUZADDR05,XCG2B.2,26-P470814,XCG_D0051948
SUZADDR05,XCG2B.2,63-H713858,XCG_D0053302
SUZADDR05,XCG2B.2,31-X210283,XCG_D0056077
SUZADDR05,XCG2B.2,80-B676828,XCG_D0053317
SUZADDR05,XCG2B.2,52-H248687,XCG_D0053381
SUZADDR05,XCG2B.2,43-E666972,XCG_D0054661
SUZADDR05,XCG2B.2,31-K800628,XCG_D0054725
SUZADDR05,XCG2B.2,79-N214324,XCG_D0062791
SUZADDR05,XCG2B.2,97-Z798858,XCG_D0062876
SUZADDR05,XCG2B.2,29-F853482,XCG_D0064294
SUZADDR05,XCG2B.2,82-F547078,XCG_D0064300
SUZADDR05,XCG2B.2,65-Y623579,XCG_D0061732
SUZADDR05,XCG2B.2,80-T247859,XCG_D0061808
SUZADDR05,XCG2B.2,80-T659415,XCG_D0063134
SUZADDR05,XCG2B.2,49-S267602,XCG_D0061871
SUZADDR05,XCG2B.2,54-H604645,XCG_D0063328
SUZADDR05,XCG2B.2,57-L463841,XCG_D0063354
SUZADDR05,XCG2B.2,53-C308464,XCG_D0063355
SUZADDR05,XCG2B.2,86-E717849,XCG_D0063356
SUZADDR05,XCG2B.2,29-E736802,XCG_D0062178
SUZADDR05,XCG2B.2,60-X119275,XCG_D0063470
SUZADDR05,XCG2B.2,92-H273431,XCG_D0062230
SUZADDR05,XCG2B.2,82-G620498,XCG_D0063549
SUZADDR05,XCG2B.2,94-C850838,XCG_D0062321
SUZADDR05,XCG2B.2,55-E554626,XCG_D0062413
SUZADDR05,XCG2B.2,74-F286828,XCG_D0063895
SUZADDR05,XCG2B.2,79-D860249,XCG_D0062764
SUZADDR05,XCG2B.2,62-X130659,XCG_D0062771
KTMDUKE18,XCG2B.2,84-P959085,XCG_D0049450
KTMDUKE18,XCG2B.2,94-V854440,XCG_D0049472
KTMDUKE18,XCG2B.2,17-F428196,XCG_D0049478
KTMDUKE18,XCG2B.2,85-Y790283,XCG_D0047011
KTMDUKE18,XCG2B.2,37-K725000,XCG_D0049558
KTMDUKE18,XCG2B.2,85-L187724,XCG_D0051081
KTMDUKE18,XCG2B.2,68-M476059,XCG_D0049679
KTMDUKE18,XCG2B.2,86-P182967,XCG_D0047143
KTMDUKE18,XCG2B.2,51-D822863,XCG_D0051056
KTMDUKE18,XCG2B.2,40-N619362,XCG_D0047217
KTMDUKE18,XCG2B.2,29-V562119,XCG_D0047259
KTMDUKE18,XCG2B.2,90-T626675,XCG_D0046019
KTMDUKE18,XCG2B.2,59-M461453,XCG_D0047332
KTMDUKE18,XCG2B.2,92-G696758,XCG_D0047351
KTMDUKE18,XCG2B.2,62-V442618,XCG_D0048551
KTMDUKE18,XCG2B.2,49-Z931809,XCG_D0046056
KTMDUKE18,XCG2B.2,58-L945885,XCG_D0047388
KTMDUKE18,XCG2B.2,19-V321322,XCG_D0047476
KTMDUKE18,XCG2B.2,39-T992245,XCG_D0047591
KTMDUKE18,XCG2B.2,57-V474993,XCG_D0048809
KTMDUKE18,XCG2B.2,80-D884048,XCG_D0050192
KTMDUKE18,XCG2B.2,12-N537822,XCG_D0050193
KTMDUKE18,XCG2B.2,31-G818785,XCG_D0046320
KTMDUKE18,XCG2B.2,68-S958637,XCG_D0046350
KTMDUKE18,XCG2B.2,39-M209573,XCG_D0046358
KTMDUKE18,XCG2B.2,53-K264420,XCG_D0050234
KTMDUKE18,XCG2B.2,81-D182938,XCG_D0048990
KTMDUKE18,XCG2B.2,40-Y315925,XCG_D0050304
KTMDUKE18,XCG2B.2,57-A363764,XCG_D0047842
KTMDUKE18,XCG2B.2,15-B612294,XCG_D0046548
KTMDUKE18,XCG2B.2,43-K783506,XCG_D0047904
KTMDUKE18,XCG2B.2,34-D798943,XCG_D0046847
KTMDUKE18,XCG2B.2,64-S156693,XCG_D0045736
KTMDUKE18,XCG2B.2,82-B750736,XCG_D0045819
KTMDUKE18,XCG2B.2,49-C858996,XCG_D0045929
KTMDUKE18,XCG2B.2,15-A267477,XCG_D0045948
KTMDUKE18,XCG2B.2,72-N899332,XCG_D0045185
KTMDUKE18,XCG2B.2,81-G713831,XCG_D0045208
KTMDUKE18,XCG2B.2,71-N425626,XCG_D0045262
KTMDUKE18,XCG2B.2,95-B854309,XCG_D0045322
KTMDUKE18,XCG2B.2,71-N948508,XCG_D0045358
KTMDUKE18,XCG2B.2,15-K938215,XCG_D0045459
KTMDUKE18,XCG2B.2,85-Z548157,XCG_D0045507
KTMDUKE18,XCG2B.2,49-U752915,XCG_D0045609
KTMDUKE18,XCG2B.2,31-G818785,XCG_D0061320
KTMDUKE18,XCG2B.2,68-S958637,XCG_D0061350
KTMDUKE18,XCG2B.2,39-M209573,XCG_D0061358
KTMDUKE18,XCG2B.2,72-N899332,XCG_D0060185
KTMDUKE18,XCG2B.2,81-G713831,XCG_D0060208
KTMDUKE18,XCG2B.2,71-N425626,XCG_D0060262
KTMDUKE18,XCG2B.2,95-B854309,XCG_D0060322
KTMDUKE18,XCG2B.2,15-B612294,XCG_D0061548
KTMDUKE18,XCG2B.2,71-A107840,XCG_D0059084
KTMDUKE18,XCG2B.2,71-N948508,XCG_D0060358
KTMDUKE18,XCG2B.2,49-S480504,XCG_D0056548
KTMDUKE18,XCG2B.2,94-V625426,XCG_D0059146
KTMDUKE18,XCG2B.2,15-K938215,XCG_D0060459
KTMDUKE18,XCG2B.2,85-Z548157,XCG_D0060507
KTMDUKE18,XCG2B.2,79-S205243,XCG_D0056671
KTMDUKE18,XCG2B.2,66-U454916,XCG_D0059266
KTMDUKE18,XCG2B.2,61-P309268,XCG_D0059327
KTMDUKE18,XCG2B.2,49-U752915,XCG_D0060609
KTMDUKE18,XCG2B.2,64-S156693,XCG_D0060736
KTMDUKE18,XCG2B.2,90-K589039,XCG_D0056856
KTMDUKE18,XCG2B.2,66-L701960,XCG_D0056870
KTMDUKE18,XCG2B.2,82-B750736,XCG_D0060819
KTMDUKE18,XCG2B.2,49-C858996,XCG_D0060929
KTMDUKE18,XCG2B.2,34-C801166,XCG_D0057078
KTMDUKE18,XCG2B.2,15-A267477,XCG_D0060948
KTMDUKE18,XCG2B.2,88-D386684,XCG_D0057139
KTMDUKE18,XCG2B.2,65-F223020,XCG_D0059708
KTMDUKE18,XCG2B.2,65-K782921,XCG_D0059743
KTMDUKE18,XCG2B.2,90-T626675,XCG_D0061019
KTMDUKE18,XCG2B.2,49-Z931809,XCG_D0061056
KTMDUKE18,XCG2B.2,90-N202100,XCG_D0057238
KTMDUKE18,XCG2B.2,40-U807975,XCG_D0057255
KTMDUKE18,XCG2B.2,34-L188956,XCG_D0057276
KTMDUKE18,XCG2B.2,24-G159525,XCG_D0056403
KTMDUKE18,XCG2B.2,43-F395945,XCG_D0052353
KTMDUKE18,XCG2B.2,35-E683270,XCG_D0053696
KTMDUKE18,XCG2B.2,77-G507707,XCG_D0056441
KTMDUKE18,XCG2B.2,71-X323717,XCG_D0053775
KTMDUKE18,XCG2B.2,15-X614425,XCG_D0055163
KTMDUKE18,XCG2B.2,38-F370836,XCG_D0055239
KTMDUKE18,XCG2B.2,30-V431296,XCG_D0055269
KTMDUKE18,XCG2B.2,95-Y870320,XCG_D0055289
KTMDUKE18,XCG2B.2,72-V254589,XCG_D0052591
KTMDUKE18,XCG2B.2,61-N129645,XCG_D0052621
KTMDUKE18,XCG2B.2,94-K223361,XCG_D0053945
KTMDUKE18,XCG2B.2,67-B677815,XCG_D0052706
KTMDUKE18,XCG2B.2,17-N486170,XCG_D0052761
KTMDUKE18,XCG2B.2,99-P681353,XCG_D0054107
KTMDUKE18,XCG2B.2,34-V586975,XCG_D0051755
KTMDUKE18,XCG2B.2,86-L929935,XCG_D0051786
KTMDUKE18,XCG2B.2,60-T838556,XCG_D0053067
KTMDUKE18,XCG2B.2,73-E433940,XCG_D0054462
KTMDUKE18,XCG2B.2,84-C319641,XCG_D0051814
KTMDUKE18,XCG2B.2,32-K170712,XCG_D0053205
KTMDUKE18,XCG2B.2,73-N374890,XCG_D0054500
KTMDUKE18,XCG2B.2,36-L741869,XCG_D0054534
KTMDUKE18,XCG2B.2,79-Z441054,XCG_D0055988
KTMDUKE18,XCG2B.2,47-Z893507,XCG_D0056030
KTMDUKE18,XCG2B.2,38-H133770,XCG_D0053399
KTMDUKE18,XCG2B.2,80-U404758,XCG_D0054738
KTMDUKE18,XCG2B.2,67-B751301,XCG_D0053503
KTMDUKE18,XCG2B.2,88-G240930,XCG_D0053527
KTMDUKE18,XCG2B.2,80-D884048,XCG_D0062844
KTMDUKE18,XCG2B.2,12-N537822,XCG_D0062845
KTMDUKE18,XCG2B.2,53-K264420,XCG_D0062886
KTMDUKE18,XCG2B.2,40-Y315925,XCG_D0062956
KTMDUKE18,XCG2B.2,34-V586975,XCG_D0064407
KTMDUKE18,XCG2B.2,86-L929935,XCG_D0064438
KTMDUKE18,XCG2B.2,34-D798943,XCG_D0061847
KTMDUKE18,XCG2B.2,84-C319641,XCG_D0064466
KTMDUKE18,XCG2B.2,85-Y790283,XCG_D0062011
KTMDUKE18,XCG2B.2,86-P182967,XCG_D0062143
KTMDUKE18,XCG2B.2,40-N619362,XCG_D0062217
KTMDUKE18,XCG2B.2,29-V562119,XCG_D0062259
KTMDUKE18,XCG2B.2,59-M461453,XCG_D0062332
KTMDUKE18,XCG2B.2,51-D822863,XCG_D0063708
KTMDUKE18,XCG2B.2,85-L187724,XCG_D0063733
KTMADVE10,XCG2B.2,88-D918377,XCG_D0049394
KTMADVE10,XCG2B.2,53-Z738786,XCG_D0050804
KTMADVE10,XCG2B.2,92-F614453,XCG_D0049534
KTMADVE10,XCG2B.2,73-B199524,XCG_D0050821
KTMADVE10,XCG2B.2,39-Y293265,XCG_D0049585
KTMADVE10,XCG2B.2,29-G529916,XCG_D0049621
KTMADVE10,XCG2B.2,11-Z121616,XCG_D0048348
KTMADVE10,XCG2B.2,70-H641070,XCG_D0049706
KTMADVE10,XCG2B.2,85-E226781,XCG_D0050917
KTMADVE10,XCG2B.2,51-V581336,XCG_D0050970
KTMADVE10,XCG2B.2,66-F354506,XCG_D0048421
KTMADVE10,XCG2B.2,43-M641904,XCG_D0048427
KTMADVE10,XCG2B.2,86-L493882,XCG_D0048439
KTMADVE10,XCG2B.2,80-B737799,XCG_D0049783
KTMADVE10,XCG2B.2,54-C736908,XCG_D0051053
KTMADVE10,XCG2B.2,56-A373097,XCG_D0048499
KTMADVE10,XCG2B.2,67-T169286,XCG_D0047318
KTMADVE10,XCG2B.2,25-N553626,XCG_D0048548
KTMADVE10,XCG2B.2,74-M503424,XCG_D0046089
KTMADVE10,XCG2B.2,80-D641804,XCG_D0047419
KTMADVE10,XCG2B.2,47-F207896,XCG_D0050028
KTMADVE10,XCG2B.2,62-P884979,XCG_D0047538
KTMADVE10,XCG2B.2,86-X235510,XCG_D0047593
KTMADVE10,XCG2B.2,25-H867685,XCG_D0047674
KTMADVE10,XCG2B.2,82-L699407,XCG_D0050373
KTMADVE10,XCG2B.2,71-D859764,XCG_D0047811
KTMADVE10,XCG2B.2,84-N918898,XCG_D0050451
KTMADVE10,XCG2B.2,30-G358137,XCG_D0050460
KTMADVE10,XCG2B.2,63-C525809,XCG_D0050467
KTMADVE10,XCG2B.2,15-B502732,XCG_D0050522
KTMADVE10,XCG2B.2,29-H933683,XCG_D0049359
KTMADVE10,XCG2B.2,53-A931458,XCG_D0049365
KTMADVE10,XCG2B.2,77-V717269,XCG_D0045707
KTMADVE10,XCG2B.2,55-V542539,XCG_D0045717
KTMADVE10,XCG2B.2,97-H781406,XCG_D0045768
KTMADVE10,XCG2B.2,39-N618831,XCG_D0045264
KTMADVE10,XCG2B.2,71-U246432,XCG_D0045466
KTMADVE10,XCG2B.2,98-Z145091,XCG_D0057460
KTMADVE10,XCG2B.2,25-U659751,XCG_D0058700
KTMADVE10,XCG2B.2,66-E545710,XCG_D0058751
KTMADVE10,XCG2B.2,68-S537978,XCG_D0057529
KTMADVE10,XCG2B.2,75-P201619,XCG_D0058804
KTMADVE10,XCG2B.2,97-E452599,XCG_D0057628
KTMADVE10,XCG2B.2,39-N618831,XCG_D0060264
KTMADVE10,XCG2B.2,57-H360331,XCG_D0059054
KTMADVE10,XCG2B.2,12-D587469,XCG_D0059087
KTMADVE10,XCG2B.2,99-A687878,XCG_D0057875
KTMADVE10,XCG2B.2,71-U246432,XCG_D0060466
KTMADVE10,XCG2B.2,61-S536250,XCG_D0059344
KTMADVE10,XCG2B.2,19-K461751,XCG_D0056786
KTMADVE10,XCG2B.2,60-U499575,XCG_D0058157
KTMADVE10,XCG2B.2,17-B934455,XCG_D0059390
KTMADVE10,XCG2B.2,56-E549681,XCG_D0059405
KTMADVE10,XCG2B.2,77-V717269,XCG_D0060707
KTMADVE10,XCG2B.2,55-V542539,XCG_D0060717
KTMADVE10,XCG2B.2,30-Y319508,XCG_D0056844
KTMADVE10,XCG2B.2,25-G495285,XCG_D0059458
KTMADVE10,XCG2B.2,48-S565171,XCG_D0059495
KTMADVE10,XCG2B.2,97-H781406,XCG_D0060768
KTMADVE10,XCG2B.2,65-H464108,XCG_D0056942
KTMADVE10,XCG2B.2,19-C431418,XCG_D0056976
KTMADVE10,XCG2B.2,72-N283148,XCG_D0058265
KTMADVE10,XCG2B.2,68-A622573,XCG_D0058359
KTMADVE10,XCG2B.2,89-T117629,XCG_D0057110
KTMADVE10,XCG2B.2,74-M503424,XCG_D0061089
KTMADVE10,XCG2B.2,49-S739286,XCG_D0057184
KTMADVE10,XCG2B.2,26-G561763,XCG_D0057220
KTMADVE10,XCG2B.2,86-H612559,XCG_D0058580
KTMADVE10,XCG2B.2,25-N310343,XCG_D0057268
KTMADVE10,XCG2B.2,12-Z114108,XCG_D0058641
KTMADVE10,XCG2B.2,92-M542147,XCG_D0057414
KTMADVE10,XCG2B.2,60-K937004,XCG_D0054972
KTMADVE10,XCG2B.2,35-A365275,XCG_D0053592
KTMADVE10,XCG2B.2,86-V583032,XCG_D0053622
KTMADVE10,XCG2B.2,66-U620588,XCG_D0055041
KTMADVE10,XCG2B.2,70-M542261,XCG_D0056400
KTMADVE10,XCG2B.2,59-M191414,XCG_D0056407
KTMADVE10,XCG2B.2,89-N693477,XCG_D0052441
KTMADVE10,XCG2B.2,40-A188686,XCG_D0052479
KTMADVE10,XCG2B.2,81-H505861,XCG_D0055189
KTMADVE10,XCG2B.2,71-T129506,XCG_D0051172
KTMADVE10,XCG2B.2,75-H331883,XCG_D0052620
KTMADVE10,XCG2B.2,74-E155941,XCG_D0052640
KTMADVE10,XCG2B.2,82-V343342,XCG_D0055372
KTMADVE10,XCG2B.2,53-S920749,XCG_D0054023
KTMADVE10,XCG2B.2,11-P491696,XCG_D0054038
KTMADVE10,XCG2B.2,92-X702732,XCG_D0055491
KTMADVE10,XCG2B.2,38-S732718,XCG_D0052769
KTMADVE10,XCG2B.2,49-A590764,XCG_D0052886
KTMADVE10,XCG2B.2,32-K136980,XCG_D0054223
KTMADVE10,XCG2B.2,40-D599241,XCG_D0054252
KTMADVE10,XCG2B.2,97-K599929,XCG_D0053077
KTMADVE10,XCG2B.2,64-H689345,XCG_D0053087
KTMADVE10,XCG2B.2,30-U657301,XCG_D0051849
KTMADVE10,XCG2B.2,17-F804917,XCG_D0053173
KTMADVE10,XCG2B.2,95-Z509293,XCG_D0053232
KTMADVE10,XCG2B.2,62-N794436,XCG_D0054510
KTMADVE10,XCG2B.2,32-F564540,XCG_D0053289
KTMADVE10,XCG2B.2,63-L921781,XCG_D0054643
KTMADVE10,XCG2B.2,93-H142994,XCG_D0051983
KTMADVE10,XCG2B.2,71-D991407,XCG_D0052031
KTMADVE10,XCG2B.2,75-X448749,XCG_D0054707
KTMADVE10,XCG2B.2,65-X678162,XCG_D0054723
KTMADVE10,XCG2B.2,88-G892661,XCG_D0056241
KTMADVE10,XCG2B.2,62-E269404,XCG_D0052154
KTMADVE10,XCG2B.2,85-D546463,XCG_D0054878
KTMADVE10,XCG2B.2,82-L699407,XCG_D0063025
KTMADVE10,XCG2B.2,84-N918898,XCG_D0063103
KTMADVE10,XCG2B.2,30-G358137,XCG_D0063112
KTMADVE10,XCG2B.2,63-C525809,XCG_D0063119
KTMADVE10,XCG2B.2,15-B502732,XCG_D0063174
KTMADVE10,XCG2B.2,53-Z738786,XCG_D0063456
KTMADVE10,XCG2B.2,73-B199524,XCG_D0063473
KTMADVE10,XCG2B.2,85-E226781,XCG_D0063569
KTMADVE10,XCG2B.2,67-T169286,XCG_D0062318
KTMADVE10,XCG2B.2,51-V581336,XCG_D0063622
KTMADVE10,XCG2B.2,70-H641070,XCG_D0062358
KTMADVE10,XCG2B.2,80-B737799,XCG_D0062435
KTMADVE10,XCG2B.2,54-C736908,XCG_D0063705
KTMADVE10,XCG2B.2,71-T129506,XCG_D0063824
KTMADVE10,XCG2B.2,47-F207896,XCG_D0062680
GASTXTG19,XCG2B.2,19-G884760,XCG_D0050881
GASTXTG19,XCG2B.2,72-C353574,XCG_D0047022
GASTXTG19,XCG2B.2,38-S676903,XCG_D0049553
GASTXTG19,XCG2B.2,26-G699039,XCG_D0051065
GASTXTG19,XCG2B.2,83-K785496,XCG_D0047096
GASTXTG19,XCG2B.2,15-D481601,XCG_D0049637
GASTXTG19,XCG2B.2,99-M760959,XCG_D0049668
GASTXTG19,XCG2B.2,32-G511924,XCG_D0047165
GASTXTG19,XCG2B.2,33-N821213,XCG_D0049767
GASTXTG19,XCG2B.2,20-H844306,XCG_D0051034
GASTXTG19,XCG2B.2,86-Y864420,XCG_D0049812
GASTXTG19,XCG2B.2,15-A291658,XCG_D0046003
GASTXTG19,XCG2B.2,57-S789042,XCG_D0047327
GASTXTG19,XCG2B.2,43-E574207,XCG_D0048562
GASTXTG19,XCG2B.2,43-M997119,XCG_D0050000
GASTXTG19,XCG2B.2,81-U777671,XCG_D0050027
GASTXTG19,XCG2B.2,98-V429834,XCG_D0047459
GASTXTG19,XCG2B.2,94-L543956,XCG_D0048776
GASTXTG19,XCG2B.2,57-E592772,XCG_D0046244
GASTXTG19,XCG2B.2,82-H595840,XCG_D0047584
GASTXTG19,XCG2B.2,43-U155766,XCG_D0047609
GASTXTG19,XCG2B.2,86-T790503,XCG_D0047616
GASTXTG19,XCG2B.2,55-V177080,XCG_D0047729
GASTXTG19,XCG2B.2,47-E848398,XCG_D0047767
GASTXTG19,XCG2B.2,50-X835219,XCG_D0049000
GASTXTG19,XCG2B.2,26-A521254,XCG_D0046458
GASTXTG19,XCG2B.2,30-E746659,XCG_D0046473
GASTXTG19,XCG2B.2,89-T848282,XCG_D0046524
GASTXTG19,XCG2B.2,94-U680302,XCG_D0049102
GASTXTG19,XCG2B.2,57-H554700,XCG_D0049157
GASTXTG19,XCG2B.2,94-V154111,XCG_D0048016
GASTXTG19,XCG2B.2,92-Y955931,XCG_D0049295
GASTXTG19,XCG2B.2,50-B287474,XCG_D0050633
GASTXTG19,XCG2B.2,35-L227086,XCG_D0049360
GASTXTG19,XCG2B.2,48-G543125,XCG_D0046816
GASTXTG19,XCG2B.2,79-T126589,XCG_D0045793
GASTXTG19,XCG2B.2,53-V527961,XCG_D0045359
GASTXTG19,XCG2B.2,73-D504718,XCG_D0045554
GASTXTG19,XCG2B.2,88-H318942,XCG_D0045621
GASTXTG19,XCG2B.2,77-Z445563,XCG_D0045631
GASTXTG19,XCG2B.2,48-Z116236,XCG_D0045659
GASTXTG19,XCG2B.2,25-T441070,XCG_D0057512
GASTXTG19,XCG2B.2,82-T844607,XCG_D0058821
GASTXTG19,XCG2B.2,89-N622841,XCG_D0058840
GASTXTG19,XCG2B.2,81-Z572359,XCG_D0058921
GASTXTG19,XCG2B.2,26-A521254,XCG_D0061458
GASTXTG19,XCG2B.2,30-E746659,XCG_D0061473
GASTXTG19,XCG2B.2,53-V556567,XCG_D0057695
GASTXTG19,XCG2B.2,89-T848282,XCG_D0061524
GASTXTG19,XCG2B.2,29-Z607189,XCG_D0057780
GASTXTG19,XCG2B.2,53-V527961,XCG_D0060359
GASTXTG19,XCG2B.2,95-F278506,XCG_D0059134
GASTXTG19,XCG2B.2,84-P876578,XCG_D0056656
GASTXTG19,XCG2B.2,66-V700105,XCG_D0059264
GASTXTG19,XCG2B.2,73-D504718,XCG_D0060554
GASTXTG19,XCG2B.2,57-U732424,XCG_D0056745
GASTXTG19,XCG2B.2,12-Y169072,XCG_D0058039
GASTXTG19,XCG2B.2,88-H318942,XCG_D0060621
GASTXTG19,XCG2B.2,77-Z445563,XCG_D0060631
GASTXTG19,XCG2B.2,48-Z116236,XCG_D0060659
GASTXTG19,XCG2B.2,33-P855849,XCG_D0056760
GASTXTG19,XCG2B.2,17-S307289,XCG_D0056820
GASTXTG19,XCG2B.2,55-Z987067,XCG_D0059420
GASTXTG19,XCG2B.2,79-T126589,XCG_D0060793
GASTXTG19,XCG2B.2,58-Y448956,XCG_D0056994
GASTXTG19,XCG2B.2,37-L732570,XCG_D0056998
GASTXTG19,XCG2B.2,54-L514684,XCG_D0058317
GASTXTG19,XCG2B.2,39-X300697,XCG_D0058326
GASTXTG19,XCG2B.2,64-B190158,XCG_D0057082
GASTXTG19,XCG2B.2,72-E290987,XCG_D0059636
